DATE,VIX,MOVE,SKEW,OVX,VVIX,HY_OAS,CCC_OAS,IG_OAS,EM_OAS,T10Y2Y,DXY,Credit_Quality_Spread,VIX_z,MOVE_z,SKEW_z,OVX_z,VVIX_z,HY_z,CCC_z,IG_z,EM_z,T10Y2Y_z,DXY_z,VIX_pct,MOVE_pct,SKEW_pct,OVX_pct,VVIX_pct,HY_pct,CCC_pct,IG_pct,EM_pct,T10Y2Y_pct,DXY_pct,CQS_pct,PC1,PC1_smooth,PC2,PC1_pct,Regime,Driver
2011-06-10,18.86,78.0999984741211,122.6500015258789,33.470001220703125,93.33999633789062,,,,,2.58,74.79000091552734,,-0.33430908964364003,-1.2342425737562446,0.07274612444576431,0.0719148186153213,1.0849163836939941,,,,,0.3110297171167959,-1.274433685935855,0.2275132275132275,0.05423280423280423,0.7341269841269841,0.30158730158730157,0.8240740740740741,,,,,0.6302910052910053,0.0582010582010582,,,,,,N/A,NO_STRESS
2011-06-13,19.61,76.4000015258789,120.98999786376953,34.689998626708984,98.3499984741211,,,,,2.6,74.51000213623047,,-0.1306178516788522,-1.3807153519395379,-0.304692909750738,0.373012482925027,1.9030435491896884,,,,,0.3875506953718889,-1.361154208698791,0.26455026455026454,0.028439153439153438,0.6117724867724867,0.35714285714285715,0.8743386243386243,,,,,0.6547619047619048,0.046296296296296294,,,,,,N/A,NO_STRESS
2011-06-14,18.26,82.5,125.30000305175781,32.56999969482422,91.73999786376953,,,,,2.66,74.33000183105469,,-0.4796169619239182,-0.8282662782695316,0.6667342713521436,-0.14234851210632113,0.8472982397479252,,,,,0.6200284456478561,-1.4143093935693294,0.19642857142857142,0.12235449735449735,0.8736772486772487,0.24206349206349206,0.791005291005291,,,,,0.7109788359788359,0.041666666666666664,,,,,,N/A,SKEW_DRIVEN
2011-06-15,21.32,85.9000015258789,124.31999969482422,35.75,105.06999969482422,,,,,2.6,75.5999984741211,,0.34509214160420365,-0.5220277104087518,0.44104395879659314,0.637259501162019,2.9696404998165686,,,,,0.3816021230764062,-0.9886440226455264,0.35648148148148145,0.1832010582010582,0.830026455026455,0.3888888888888889,0.9272486772486772,,,,,0.6527777777777778,0.11375661375661375,,,,,,N/A,SKEW_DRIVEN
2011-06-16,22.73,87.9000015258789,122.3499984741211,35.59000015258789,100.38999938964844,,,,,2.55,75.75,,0.7571416344903223,-0.3406100246461809,-0.009244804783426446,0.6037298313163866,2.2355427639422047,,,,,0.1823302423283261,-0.934933032036638,0.4451058201058201,0.21957671957671956,0.7129629629629629,0.38492063492063494,0.8981481481481481,,,,,0.5992063492063492,0.12169312169312169,,,,,,N/A,NO_STRESS
2011-06-17,21.85,85.30000305175781,122.3499984741211,36.310001373291016,95.30999755859375,,,,,2.56,74.98999786376953,,0.5455066058631994,-0.573530813611236,-0.014227187886012127,0.7866994300504284,1.4440403335940288,,,,,0.2186340138038623,-1.1895574236227664,0.3941798941798942,0.16865079365079366,0.7123015873015873,0.4074074074074074,0.8425925925925926,,,,,0.6104497354497355,0.06746031746031746,,,,,,N/A,NO_STRESS
2011-06-20,19.99,82.5,117.44000244140625,35.90999984741211,90.25,,,,,2.59,75.02999877929688,,0.02979630661695064,-0.8211887220566557,-1.1340630610232278,0.6981397173753642,0.6305836025934175,,,,,0.33279423642403366,-1.1702872787959664,0.2804232804232804,0.12301587301587301,0.31547619047619047,0.3955026455026455,0.7513227513227513,,,,,0.6362433862433863,0.07142857142857142,,,,,,N/A,NO_STRESS
2011-06-21,18.86,80.9000015258789,116.5199966430664,35.720001220703125,90.55000305175781,,,,,2.59,74.54000091552734,,-0.2942193367725793,-0.9612241732310219,-1.3490389886237693,0.6568058833716298,0.6881415450141662,,,,,0.3294742770295667,-1.3321766441295075,0.2294973544973545,0.0992063492063492,0.25132275132275134,0.39021164021164023,0.7572751322751323,,,,,0.6355820105820106,0.041005291005291,,,,,,N/A,NO_STRESS
2011-06-22,18.52,79.0,114.73999786376953,34.290000915527344,91.70999908447266,,,,,2.62,74.77999877929688,,-0.3894406675070496,-1.126287245476865,-1.7561946657166934,0.30641473152257076,0.8885148754893123,,,,,0.4437541567616457,-1.2429642519909048,0.21494708994708994,0.07473544973544974,0.17195767195767195,0.34523809523809523,0.7857142857142857,,,,,0.673941798941799,0.051587301587301584,,,,,,N/A,NO_STRESS
2011-06-23,19.29,83.5999984741211,116.79000091552734,34.47999954223633,93.08999633789062,,,,,2.58,75.44999694824219,,-0.1448683981556881,-0.7137929260582845,-1.289566934279778,0.361983953906016,1.1265862019928785,,,,,0.2825768803479098,-1.0038849107304586,0.25132275132275134,0.14351851851851852,0.2724867724867725,0.3498677248677249,0.8121693121693122,,,,,0.6216931216931217,0.09523809523809523,,,,,,N/A,NO_STRESS
2011-06-24,21.1,84.80000305175781,115.91999816894531,35.08000183105469,99.13999938964844,,,,,2.53,75.66999816894531,,0.4280398564404391,-0.605303032363988,-1.4837606737833742,0.517071523710066,2.119794666450236,,,,,0.08308547794756875,-0.9208480832170768,0.3412698412698413,0.1626984126984127,0.21296296296296297,0.373015873015873,0.8862433862433863,,,,,0.5634920634920635,0.11772486772486772,,,,,,N/A,NO_STRESS
2011-06-27,20.56,83.80000305175781,119.45999908447266,34.65999984741211,94.29000091552734,,,,,2.54,75.38999938964844,,0.2670834274749361,-0.6942269347466077,-0.6788391118945025,0.4123439928782879,1.3068631726546065,,,,,0.12051494735420192,-1.0133174435526446,0.3148148148148148,0.14947089947089948,0.4801587301587302,0.3611111111111111,0.8293650793650794,,,,,0.578042328042328,0.0873015873015873,,,,,,N/A,NO_STRESS
2011-06-28,19.17,89.4000015258789,122.1500015258789,32.880001068115234,90.33000183105469,,,,,2.57,75.05999755859375,,-0.16510929336403665,-0.19323429656524654,-0.06743048079653337,-0.03594331908183012,0.6487438493845933,,,,,0.2368130181826827,-1.1240400272230087,0.2466931216931217,0.2619047619047619,0.6937830687830688,0.2605820105820106,0.7466931216931217,,,,,0.6124338624338624,0.06944444444444445,,,,,,N/A,NO_STRESS
2011-06-29,17.27,87.19999694824219,128.72999572753906,32.290000915527344,85.9000015258789,,,,,2.67,74.69000244140625,,-0.7614436850305036,-0.3930325770074476,1.4280069710054366,-0.18421143300264137,-0.08162618083878344,,,,,0.6271150989759197,-1.2498744340705032,0.10978835978835978,0.21428571428571427,0.9563492063492064,0.22552910052910052,0.5992063492063492,,,,,0.7255291005291006,0.04365079365079365,,,,,,N/A,SKEW_DRIVEN
2011-06-30,16.52,88.9000015258789,122.08999633789062,31.360000610351562,81.08000183105469,,,,,2.73,74.30000305175781,,-0.9929173530044629,-0.243726825899687,-0.09265180163903498,-0.4177053176606043,-0.8747784250774611,,,,,0.8584791453690442,-1.3816736120597644,0.07142857142857142,0.2566137566137566,0.6871693121693122,0.16137566137566137,0.3664021164021164,,,,,0.8002645502645502,0.02513227513227513,,,,,,N/A,NO_STRESS
2011-07-01,15.87,90.5,119.62999725341797,30.56999969482422,78.63999938964844,,,,,2.72,74.3499984741211,,-1.192362916869252,-0.10396995670388863,-0.6550828953489868,-0.6143301289807266,-1.2706373741640369,,,,,0.8139154318540401,-1.3556034879307968,0.0291005291005291,0.30092592592592593,0.4894179894179894,0.12169312169312169,0.2876984126984127,,,,,0.7837301587301587,0.0291005291005291,,,,,,N/A,NO_STRESS
2011-07-04,15.87,90.5,119.62999725341797,30.56999969482422,78.63999938964844,,,,,2.72,74.3499984741211,,-1.1847599502780015,-0.10873770829497781,-0.6565238386196242,-0.611201284628024,-1.2632220533648928,,,,,0.8080879678521686,-1.3459430081697796,0.02976190476190476,0.30158730158730157,0.4887566137566138,0.12235449735449735,0.28703703703703703,,,,,0.783068783068783,0.02976190476190476,,,,,,N/A,NO_STRESS
2011-07-05,16.06,90.69999694824219,121.77999877929688,30.790000915527344,81.33999633789062,,,,,2.72,74.69000244140625,,-1.118330899255365,-0.09420487311940186,-0.16730686424690436,-0.5520846721949509,-0.8088102504946271,,,,,0.8019559740702928,-1.2144643173987908,0.04365079365079365,0.3055555555555556,0.6613756613756614,0.13227513227513227,0.376984126984127,,,,,0.7824074074074074,0.04563492063492063,,,,,,N/A,NO_STRESS
2011-07-06,16.34,89.0,121.51000213623047,31.040000915527344,82.69000244140625,,,,,2.69,75.12000274658203,,-1.0222156157841937,-0.25253427092101555,-0.2320192237864755,-0.48586117222866815,-0.5760072777753877,,,,,0.6790923507261549,-1.0512536349577195,0.06084656084656084,0.25925925925925924,0.6415343915343915,0.1527777777777778,0.44576719576719576,,,,,0.7420634920634921,0.08002645502645503,,,,,,N/A,NO_STRESS
2011-07-07,15.95,90.4000015258789,121.86000061035156,30.959999084472656,80.69999694824219,,,,,2.68,74.95999908447266,,-1.140747011545453,-0.12977080246128098,-0.15438026016727133,-0.504327668487817,-0.912281788075311,,,,,0.6349242487714596,-1.1020480391503484,0.037698412698412696,0.3002645502645503,0.6653439153439153,0.15145502645502645,0.3458994708994709,,,,,0.7321428571428571,0.06084656084656084,,,,,,N/A,NO_STRESS
2011-07-08,15.95,85.80000305175781,119.68000030517578,30.860000610351562,80.81999969482422,,,,,2.63,75.18000030517578,,-1.1345931214683158,-0.5533835981082613,-0.6590905307113315,-0.5262785592317648,-0.8855179454446225,,,,,0.43423486833508246,-1.0157805494348555,0.03835978835978836,0.18981481481481483,0.49272486772486773,0.1421957671957672,0.3505291005291005,,,,,0.6712962962962963,0.08531746031746032,,,,,,N/A,NO_STRESS
2011-07-11,18.39,88.4000015258789,123.08000183105469,33.97999954223633,90.87000274658203,,,,,2.57,75.98999786376953,,-0.32792756378771315,-0.31997464754653926,0.11996414704050412,0.2594284263793083,0.8651952728438471,,,,,0.19543502430303192,-0.7124846202018028,0.21693121693121692,0.24735449735449735,0.7605820105820106,0.3425925925925926,0.7658730158730159,,,,,0.6011904761904762,0.14947089947089948,,,,,,N/A,NO_STRESS
2011-07-12,19.87,90.30000305175781,119.20999908447266,33.29999923706055,88.38999938964844,,,,,2.55,75.80999755859375,,0.16563780812461634,-0.15034796687022986,-0.7726356596694474,0.087250691553547,0.43449987221969305,,,,,0.1148292856332178,-0.7725179818058235,0.291005291005291,0.2996031746031746,0.4398148148148148,0.30158730158730157,0.6825396825396826,,,,,0.5787037037037037,0.1335978835978836,,,,,,N/A,NO_STRESS
2011-07-13,19.91,88.0999984741211,124.79000091552734,33.599998474121094,88.91999816894531,,,,,2.55,75.20999908447266,,0.18302797078928812,-0.35775925139890813,0.5102261626062783,0.16229578839413822,0.5265533236371077,,,,,0.11268494346701759,-0.9873929563717055,0.29365079365079366,0.23809523809523808,0.8452380952380952,0.328042328042328,0.6970899470899471,,,,,0.578042328042328,0.0873015873015873,,,,,,N/A,SKEW_DRIVEN
2011-07-14,20.8,89.0999984741211,126.62999725341797,33.56999969482422,95.72000122070312,,,,,2.6,75.25,,0.4828992856047182,-0.27088559326205575,0.9287528382783907,0.15407104108872688,1.6997141962185431,,,,,0.3067055780017218,-0.9654937290988937,0.3419312169312169,0.26587301587301587,0.9193121693121693,0.32671957671957674,0.8465608465608465,,,,,0.6402116402116402,0.08994708994708994,,,,,,N/A,SKEW_DRIVEN
2011-07-15,19.53,90.4000015258789,129.24000549316406,31.8799991607666,89.33000183105469,,,,,2.57,75.12999725341797,,0.06681329188962157,-0.1563615248413204,1.5167888634039635,-0.2697490453353722,0.592702773690121,,,,,0.18641170505068586,-1.0030139252625492,0.2757936507936508,0.30753968253968256,0.9623015873015873,0.207010582010582,0.7123015873015873,,,,,0.5992063492063492,0.08333333333333333,,,,,,N/A,SKEW_DRIVEN
2011-07-18,20.95,89.5999984741211,123.91999816894531,32.849998474121094,97.80999755859375,,,,,2.57,75.4800033569336,,0.5486726801882156,-0.2368452590694683,0.2920750941355952,-0.026686798170947792,2.0450580147866435,,,,,0.18440852794489465,-0.8653259423630453,0.34523809523809523,0.2777777777777778,0.8042328042328042,0.27116402116402116,0.8664021164021164,,,,,0.5985449735449735,0.11044973544973545,,,,,,N/A,SKEW_DRIVEN
2011-07-19,19.21,88.80000305175781,126.12000274658203,31.459999084472656,91.01000213623047,,,,,2.52,75.22000122070312,,-0.030599982919128688,-0.3164951652138592,0.7912317640609345,-0.3768512092340706,0.8714775771080897,,,,,-0.01437332527500597,-0.9553900309186868,0.25925925925925924,0.25793650793650796,0.9047619047619048,0.17592592592592593,0.7645502645502645,,,,,0.5277777777777778,0.08994708994708994,,,,,,N/A,SKEW_DRIVEN
2011-07-20,19.09,85.0999984741211,122.97000122070312,31.18000030517578,86.05999755859375,,,,,2.56,74.79000091552734,,-0.06729804850628432,-0.6678325888273832,0.06740915692837222,-0.4468826041603668,0.018308465678806396,,,,,0.14111006490029293,-1.1081227774225866,0.25462962962962965,0.16865079365079366,0.7447089947089947,0.164021164021164,0.593915343915344,,,,,0.5873015873015873,0.05092592592592592,,,,,,N/A,NO_STRESS
2011-07-21,17.56,89.0,122.41999816894531,31.079999923706055,81.68000030517578,,,,,2.63,74.0199966430664,,-0.5787784759723694,-0.3049583879310994,-0.05984626802244396,-0.470900381879436,-0.7329770393988414,,,,,0.413354901727072,-1.3854277693353516,0.14814814814814814,0.2665343915343915,0.705026455026455,0.1593915343915344,0.39021164021164023,,,,,0.6706349206349206,0.01984126984126984,,,,,,N/A,NO_STRESS
2011-07-22,17.52,84.30000305175781,121.58999633789062,30.6299991607666,82.44999694824219,,,,,2.59,74.19999694824219,,-0.5867840304420472,-0.7465348800590901,-0.2510768835630063,-0.582802855871486,-0.5983264248287301,,,,,0.2532243178841801,-1.307196317237553,0.1402116402116402,0.1593915343915344,0.6355820105820106,0.12433862433862433,0.41798941798941797,,,,,0.6203703703703703,0.023809523809523808,,,,,,N/A,NO_STRESS
2011-07-25,19.35,86.80000305175781,119.44999694824219,31.229999542236328,90.19999694824219,,,,,2.61,74.05999755859375,,0.037560771001279754,-0.5126625206674931,-0.7413787677258386,-0.43167460073650626,0.7308593159389658,,,,,0.3289445190331724,-1.3484266482553016,0.2705026455026455,0.21031746031746032,0.455026455026455,0.1693121693121693,0.7354497354497355,,,,,0.6521164021164021,0.021164021164021163,,,,,,N/A,NO_STRESS
2011-07-26,20.23,84.80000305175781,120.12000274658203,31.170000076293945,93.3499984741211,,,,,2.58,73.47000122070312,,0.33898458047534974,-0.7037023198616332,-0.5881125682530345,-0.4471039704980137,1.2639551405073135,,,,,0.20747088940317107,-1.5548210934389908,0.31746031746031744,0.16600529100529102,0.5079365079365079,0.16600529100529102,0.8134920634920635,,,,,0.6051587301587301,0.007936507936507936,,,,,,N/A,NO_STRESS
2011-07-27,22.98,89.0999984741211,119.44000244140625,32.34000015258789,102.01000213623047,,,,,2.57,74.08999633789062,,1.2716516067652721,-0.30242719776675403,-0.739630266257752,-0.1536578640845739,2.697573650129425,,,,,0.16434147476392785,-1.312383589871574,0.4603174603174603,0.2744708994708995,0.45171957671957674,0.24603174603174602,0.91005291005291,,,,,0.5925925925925926,0.023809523809523808,,,,,,N/A,NO_STRESS
2011-07-28,23.74,86.5,120.36000061035156,33.130001068115234,105.62000274658203,,,,,2.56,74.22000122070312,,1.5243339474072504,-0.5540936968581216,-0.5260492015351672,0.04421921362979902,3.2304394582467517,,,,,0.12056629549705397,-1.2537396388128734,0.4973544973544973,0.20965608465608465,0.5291005291005291,0.2923280423280423,0.9298941798941799,,,,,0.580026455026455,0.0291005291005291,,,,,,N/A,NO_STRESS
2011-07-29,25.25,88.0,120.6500015258789,33.63999938964844,106.56999969482422,,,,,2.46,73.9000015258789,,2.0370670362755603,-0.4179840124271455,-0.46221460509776924,0.1732108137945248,3.3585079645618627,,,,,-0.28046808437221105,-1.3640788080535071,0.582010582010582,0.2414021164021164,0.5496031746031746,0.34656084656084657,0.9325396825396826,,,,,0.4470899470899471,0.01455026455026455,,,,,,N/A,NO_STRESS
2011-08-01,23.66,84.0999984741211,118.63999938964844,34.290000915527344,95.88999938964844,,,,,2.39,74.26000213623047,,1.508603079837445,-0.7915454036681528,-0.9308414888337907,0.3375430036174594,1.6165896681275773,,,,,-0.5632746301380056,-1.222258964728044,0.49074074074074076,0.15674603174603174,0.37037037037037035,0.3776455026455027,0.8425925925925926,,,,,0.36706349206349204,0.031746031746031744,,,,,,N/A,NO_STRESS
2011-08-02,24.79,87.0999984741211,116.08000183105469,35.27000045776367,102.01000213623047,,,,,2.33,74.51000213623047,,1.9037217254535046,-0.5066856917856838,-1.5237259959077343,0.5835762051710656,2.6137635818281932,,,,,-0.8081276783885987,-1.1223568669816315,0.5529100529100529,0.2208994708994709,0.19113756613756613,0.414021164021164,0.9067460317460317,,,,,0.31613756613756616,0.04563492063492063,,,,,,N/A,NO_STRESS
2011-08-03,23.38,85.5,117.2699966430664,34.02000045776367,98.58000183105469,,,,,2.31,74.04000091552734,,1.434923072611129,-0.6561342969721781,-1.2419565490673994,0.27034538808494296,2.0509626610183287,,,,,-0.8965802287009764,-1.2923474896313565,0.47619047619047616,0.18981481481481483,0.2718253968253968,0.36507936507936506,0.8650793650793651,,,,,0.30158730158730157,0.023809523809523808,,,,,,N/A,NO_STRESS
2011-08-04,31.66,91.0,113.16999816894531,42.939998626708984,121.76000213623047,,,,,2.2,75.12000274658203,,4.154375774921714,-0.13144713025668642,-2.1575913575198977,2.4778059523081737,5.491667332844449,,,,,-1.3424288928392345,-0.8764004768038638,0.7394179894179894,0.3445767195767196,0.06613756613756613,0.6349206349206349,0.9788359788359788,,,,,0.24735449735449735,0.09656084656084656,,,,,,N/A,NO_STRESS
2011-08-05,32.0,100.69999694824219,119.36000061035156,42.369998931884766,118.61000061035156,,,,,2.3,74.5999984741211,,4.1365528778516305,0.7883455311086484,-0.7433549675074883,2.302993737730867,4.762586417456141,,,,,-0.9458756710806285,-1.0678934502702155,0.7433862433862434,0.4794973544973545,0.44113756613756616,0.6150793650793651,0.9708994708994709,,,,,0.29894179894179895,0.05026455026455026,,,,,,N/A,NO_STRESS
2011-08-08,48.0,117.80000305175781,121.05999755859375,56.16999816894531,134.6300048828125,,,,,2.13,74.79000091552734,,8.08805371366555,2.3809410683582426,-0.3568057746580619,5.3461904281602415,6.484574688863789,,,,,-1.6351240448156128,-0.9890191670529702,0.9153439153439153,0.6593915343915344,0.58994708994709,0.8095238095238095,0.9947089947089947,,,,,0.21693121693121692,0.06613756613756613,,,,,,N/A,EQUITY_DRIVEN
2011-08-09,35.06,107.69999694824219,124.51000213623047,61.81999969482422,112.80000305175781,,,,,2.01,74.61000061035156,,4.283263865648633,1.4179251021370998,0.4254454977777322,6.114430384027571,3.447811118223247,,,,,-2.110888575185349,-1.0533173442288999,0.7804232804232805,0.5661375661375662,0.828042328042328,0.8306878306878307,0.9444444444444444,,,,,0.15476190476190477,0.052248677248677246,,,,,,N/A,SKEW_DRIVEN
2011-08-10,42.99,98.9000015258789,118.6500015258789,59.45000076293945,132.86000061035156,,,,,1.98,74.63999938964844,,5.989142311642982,0.5903201352310617,-0.9115689846594037,5.266890039999471,5.660333101637259,,,,,-2.2205996601851834,-1.036946752715808,0.8544973544973545,0.4642857142857143,0.3664021164021164,0.8227513227513228,0.9933862433862434,,,,,0.1388888888888889,0.056216931216931214,,,,,,N/A,EQUITY_DRIVEN
2011-08-11,39.0,107.9000015258789,119.98999786376953,50.25,128.75999450683594,,,,,2.15,74.68000030517578,,4.770069222411701,1.4256083961872956,-0.6095263011072091,3.3248087868662743,4.884879570741096,,,,,-1.5475539248719603,-1.0168040868372585,0.8121693121693122,0.5714285714285714,0.49537037037037035,0.7797619047619048,0.9907407407407407,,,,,0.22486772486772486,0.06084656084656084,,,,,,N/A,EQUITY_DRIVEN
2011-08-12,36.36,109.0999984741211,119.79000091552734,49.060001373291016,120.19000244140625,,,,,2.04,74.61000061035156,,4.0051247458672155,1.529198762158238,-0.659401169370059,3.0211931812819754,3.75781279505597,,,,,-1.9934434716977671,-1.040383060967528,0.791005291005291,0.582010582010582,0.4801587301587302,0.7738095238095238,0.9695767195767195,,,,,0.16865079365079366,0.05291005291005291,,,,,,N/A,NO_STRESS
2011-08-15,31.87,99.80000305175781,121.76000213623047,44.65999984741211,109.0,,,,,2.1,73.83999633789062,,2.9014134213366787,0.6656943164159993,-0.21413128773786053,2.141192830045328,2.447403169474095,,,,,-1.759242678762292,-1.3417473877655988,0.7394179894179894,0.4695767195767196,0.6468253968253969,0.6772486772486772,0.9298941798941799,,,,,0.19576719576719576,0.013888888888888888,,,,,,N/A,NO_STRESS
2011-08-16,32.85,92.0,122.41000366210938,43.95000076293945,104.66000366210938,,,,,2.03,74.01000213623047,,3.0732770201691824,-0.05578964769667614,-0.07063047492354721,1.9806554471623428,1.9377478344302004,,,,,-2.0372088784627875,-1.268831943712903,0.7552910052910053,0.3584656084656085,0.7023809523809523,0.6587301587301587,0.91005291005291,,,,,0.16071428571428573,0.023809523809523808,,,,,,N/A,NO_STRESS
2011-08-17,31.58,87.80000305175781,126.16000366210938,42.66999816894531,104.62000274658203,,,,,1.98,73.66999816894531,,2.749523644601058,-0.4434072775088852,0.7906864145449194,1.7196736652615527,1.9104931259803077,,,,,-2.233719927401107,-1.4020868732828689,0.7354497354497355,0.23941798941798942,0.906084656084656,0.6283068783068783,0.9087301587301587,,,,,0.13293650793650794,0.011904761904761904,,,,,,N/A,SKEW_DRIVEN
2011-08-18,42.67,95.0,124.44000244140625,57.41999816894531,106.66000366210938,,,,,1.88,74.23999786376953,,5.0313353045592955,0.23840732071677806,0.3844604797121624,4.320626139655058,2.108184657843613,,,,,-2.6229717403073782,-1.1668075122566919,0.8478835978835979,0.40476190476190477,0.8253968253968254,0.8121693121693122,0.921957671957672,,,,,0.08796296296296297,0.037037037037037035,,,,,,N/A,EQUITY_DRIVEN
2011-08-19,43.05,100.30000305175781,124.05000305175781,55.290000915527344,111.58000183105469,,,,,1.87,73.98999786376953,,4.859387909327255,0.7455731517084182,0.2873346684048067,3.8023840930702177,2.6035351436759266,,,,,-2.6399815989034106,-1.2643687855607009,0.8544973544973545,0.4801587301587302,0.8068783068783069,0.8029100529100529,0.9365079365079365,,,,,0.08465608465608465,0.021825396825396824,,,,,,N/A,EQUITY_DRIVEN
2011-08-22,42.44,104.19999694824219,119.4000015258789,52.400001525878906,111.25,,,,,1.88,74.06999969482422,,4.52365617428974,1.1144489378763938,-0.8101208728620419,3.210277977075436,2.525403055146874,,,,,-2.574817649463335,-1.2261905302788647,0.8425925925925926,0.5297619047619048,0.43386243386243384,0.7896825396825397,0.9351851851851852,,,,,0.0873015873015873,0.031746031746031744,,,,,,N/A,EQUITY_DRIVEN
2011-08-23,36.27,105.5,124.05000305175781,47.66999816894531,103.43000030517578,,,,,1.93,73.87000274658203,,3.2091972017316497,1.2302386745643838,0.2814221114735406,2.355681477781237,1.6697090659505354,,,,,-2.354654804320805,-1.3068292504807644,0.7870370370370371,0.5482804232804233,0.8062169312169312,0.7738095238095238,0.8981481481481481,,,,,0.10978835978835978,0.017195767195767195,,,,,,N/A,SKEW_DRIVEN
2011-08-24,35.9,105.80000305175781,123.37000274658203,47.88999938964844,104.54000091552734,,,,,2.06,74.01000213623047,,3.0664532535321354,1.2508924946475604,0.11714866848379711,2.3564221128283194,1.770631453822523,,,,,-1.8364810601965038,-1.245555300939303,0.7843915343915344,0.5529100529100529,0.7638888888888888,0.7751322751322751,0.9034391534391535,,,,,0.1765873015873016,0.028439153439153438,,,,,,N/A,NO_STRESS
2011-08-25,39.76,107.69999694824219,120.80999755859375,51.41999816894531,112.4000015258789,,,,,2.01,74.27999877929688,,3.6955378971286423,1.4213616713043689,-0.49054122679606543,2.8916762572729042,2.5655375441547905,,,,,-2.0238615387662957,-1.1276607769007592,0.8187830687830688,0.5787037037037037,0.5542328042328042,0.791005291005291,0.9391534391534392,,,,,0.1474867724867725,0.047619047619047616,,,,,,N/A,EQUITY_DRIVEN
2011-08-26,35.59,101.5,122.97000122070312,48.119998931884766,104.72000122070312,,,,,1.99,73.80999755859375,,2.859895652682779,0.83897089537671,0.018197067037161178,2.3081137002685574,1.7386801723481327,,,,,-2.090666144091465,-1.325929454583096,0.783068783068783,0.49867724867724866,0.7361111111111112,0.7791005291005291,0.9047619047619048,,,,,0.13756613756613756,0.01455026455026455,,,,,,N/A,NO_STRESS
2011-08-29,32.28,98.0,122.97000122070312,45.630001068115234,96.51000213623047,,,,,2.08,73.72000122070312,,2.221974665633549,0.5141534029132141,0.014778278922031674,1.876673568729886,0.8729112528353321,,,,,-1.734863009391846,-1.3618443722806015,0.7473544973544973,0.4576719576719577,0.7354497354497355,0.7162698412698413,0.8293650793650794,,,,,0.18386243386243387,0.013227513227513227,,,,,,N/A,NO_STRESS
2011-08-30,32.89,99.19999694824219,119.9000015258789,44.7400016784668,96.16000366210938,,,,,1.99,73.94000244140625,,2.301199300055674,0.6319870678613563,-0.7118480338995978,1.7131622338018961,0.8315642724324721,,,,,-2.066992910255545,-1.2631707055412722,0.7605820105820106,0.4708994708994709,0.4722222222222222,0.6812169312169312,0.8227513227513228,,,,,0.13822751322751323,0.023809523809523808,,,,,,N/A,NO_STRESS
2011-08-31,31.62,97.9000015258789,120.01000213623047,44.33000183105469,94.16000366210938,,,,,2.03,74.12999725341797,,2.047131540338769,0.5134561428136257,-0.6834437380706326,1.6302103294074537,0.6191580233004415,,,,,-1.9022394055229028,-1.1744121816026034,0.7367724867724867,0.4576719576719577,0.4828042328042328,0.671957671957672,0.798941798941799,,,,,0.16137566137566137,0.041005291005291,,,,,,N/A,NO_STRESS
2011-09-01,31.82,98.80000305175781,120.2300033569336,42.77000045776367,92.30999755859375,,,,,1.96,74.4800033569336,,2.0582472256262037,0.6005603426878672,-0.6303889398720802,1.3663517451711453,0.42391862120721335,,,,,-2.154315559422389,-1.0123806612715434,0.7420634920634921,0.4708994708994709,0.5006613756613757,0.6296296296296297,0.7718253968253969,,,,,0.12037037037037036,0.06349206349206349,,,,,,N/A,NO_STRESS
2011-09-02,33.92,99.4000015258789,119.33000183105469,45.33000183105469,91.0,,,,,1.82,74.75,,2.3954498673251163,0.6592783874261882,-0.8428314096581427,1.759730151488338,0.2859808851039147,,,,,-2.6492712068161026,-0.8862405193821074,0.7738095238095238,0.47619047619047616,0.4113756613756614,0.7076719576719577,0.7380952380952381,,,,,0.06084656084656084,0.0873015873015873,,,,,,N/A,NO_STRESS
2011-09-05,33.92,99.4000015258789,119.33000183105469,45.33000183105469,91.0,,,,,1.82,74.75,,2.360502061511232,0.6618891760207154,-0.8371605479435019,1.74104202303855,0.284540848292337,,,,,-2.6100644806693225,-0.8806313776251556,0.7744708994708994,0.47685185185185186,0.4107142857142857,0.7083333333333334,0.7387566137566137,,,,,0.061507936507936505,0.08796296296296297,,,,,,N/A,NO_STRESS
2011-09-06,37.0,103.0999984741211,121.04000091552734,47.40999984741211,97.01000213623047,,,,,1.77,75.91999816894531,,2.838622985359416,1.0134654474196632,-0.4293143992418232,2.0457341716455133,0.9058930211290144,,,,,-2.7508027475500665,-0.34266060842785134,0.8068783068783069,0.5264550264550265,0.5753968253968254,0.7817460317460317,0.8373015873015873,,,,,0.04828042328042328,0.19775132275132276,,,,,,N/A,EQUITY_DRIVEN
2011-09-07,33.38,100.5999984741211,118.75,44.900001525878906,93.30000305175781,,,,,1.84,75.45999908447266,,2.1908870926102835,0.7780707250815871,-0.9636439404277184,1.6328033164233295,0.5144861646619773,,,,,-2.462724241484828,-0.5474059690491081,0.7671957671957672,0.4947089947089947,0.35119047619047616,0.6924603174603174,0.7883597883597884,,,,,0.07208994708994709,0.15211640211640212,,,,,,N/A,NO_STRESS
